id,address,layout,price,gps_lat,gps_lon,area,floor,total_floors,construction,condition,ownership,cellar_area,balcony_area,garden_area,elevator,parking,poi_doctors_count,poi_doctors_nearest,poi_leisure_time_count,poi_leisure_time_nearest,poi_school_kindergarten_count,poi_school_kindergarten_nearest,poi_transport_count,poi_transport_nearest,poi_grocery_count,poi_grocery_nearest,poi_restaurant_count,poi_restaurant_nearest,text,first_seen,last_seen
8877,"5. května, Praha 4 - Nusle",2+1,8990000.0,50.055448,14.437468,81.0,3,,Cihlová,Před rekonstrukcí,Osobní,,,,No,,5,322.0,5,45.0,5,75.0,5,121.0,5,262.0,5,110.0,"K prodeji výjímečná bytová jednotka o dispozici 2+1 a ploše 71 m² (včetně balkonu) s užívacím právem ke dvěma sklepním kójím 10 m².

Byt se nachází ve 3. patře činžovního domu bez výtahu a je určen k rekonstrukci.


- kompletní orientace bytu na západ do klidné a hlavně slepé ulice Sevřená, v ulici je navíc možnost parkování a pohodlného vstupu do domu

- díky výše zmíněné orientaci je byt světlý, tichý, s výhledem do zeleně a zároveň mimo přímý kontakt s magistrálou

- bonusem je společná zahrada v zadní části domu

- velikost a dispozice bytu nabízí variabilní možnosti úprav 

- metro, tramvaj a autobus Pražského povstání pouhé 2 minuty chůze od domu

- OC Arkády Pankrác pouhých 8 minut chůze od domu

- veškerá občanská vybavenost v místě 



Prohlídky možné ihned, byt není ničím zatížen a je k dispozici, v případě potřeb možnost postoupit kontakt na stavební firmu.",2025-09-18,2025-11-11
11314,"Rezlerova, Praha 10 - Petrovice",3+kk,7696000.0,50.038626,14.562251,63.0,6,7.0,Panelová,Špatný,Osobní,,,,Yes,,5,176.0,5,233.0,5,218.0,5,34.0,5,236.0,5,329.0,"Nabízíme k prodeji byt 3+kk o výměře 63 m² v osobním vlastnictví, nacházející se v 6. nadzemním podlaží panelového domu s novým výtahem v ulici Rezlerova, Praha. Byt prošel rekonstrukcí bytového jádra – je zděné, s novou elektroinstalací, rozvody vody a odpadů. Součástí je prostorná lodžie s výhledem do zeleně a dostatkem soukromí. Byt je ve výborném stavu a ihned k nastěhování. Dům prošel kompletní revitalizací (zateplení, výměna oken, nové stoupačky, výtah) a funguje zde spolehlivé SVJ. Okolí je klidné, bezpečné, s dostatkem zeleně a veškerou občanskou vybaveností v pěší dostupnosti – školy, školky, obchody i sportoviště. Výborná dopravní dostupnost do centra města.<br />
<br />
Prohlídkové dny: středa 19.11. od 18:00–20:30 hod, pátek 21. 11. od 16:00–17:30 hod.<br />
Svůj čas si prosím rezervujte předem u makléře",2025-10-31,2025-11-14
1859,"Lublinská, Praha 8 - Troja",2+1,7290000.0,50.126696,14.421433,59.0,11,,Panelová,Průměrný,Osobní,1.0,3.0,,,,5,418.0,5,461.0,5,170.0,5,264.0,5,388.0,5,147.0,"Prodej bytové jednotky o dispozici 2+1/L umístěné v 11. nadzemním podlaží panelového zatepleného bytového domu na adrese Praha 8 - Troja, ulice Lublinská

V exkluzivním zastoupení nabízíme ke koupi panelovou bytovou jednotku o dispozici 2+1/L a užitné ploše 59 m² umístěnou v 11. nadzemním podlaží panelového zatepleného bytového domu, v klidné a vyhledávané lokalitě Prahy 8 - Troji, v ulici Lublinská. Byt navíc disponuje zasklenou lodžií o výměře 2,9 m² a sklepem o výměře 1,20 m². Byt prošel částečnou rekonstrukcí interiéru včetně modernizace kuchyňské linky. Ze zasklené lodžie je doslova famózní výhled na Prahu, a do dalekého okolí. Bytový dům prošel celkovou revitalizací, v rámci které byl zateplen kontaktním zateplovacím systémem, byla výměněna okna za plastová s izolačním dvojsklem, byla rekonstruována střecha, vstupní portály, výtahy a společné prostory. Zároveň byl v domě instalován kamerový systém.

Lokalita vyniká především množstvím zeleně a kompletní občanskou vybaveností. Ulice Lublinská v Troji je ideálním místem pro ty, kteří hledají klidné bydlení s dostatkem zeleně, ale zároveň s výbornou dostupností do centra města a s veškerou občanskou vybaveností v dosahu. V docházkové vzdálenosti cca 10-15 minut naleznete řadu parků a přírodních památek jako jsou Čimické, Draháňské, Bohnické údolí, nebo Čimický Háj, které vybízí k relaxaci, procházkám či sportovním aktivitám. Mezi nejznámější patří Botanická zahrada hl. m. Prahy, Zoo Praha, přírodní park Troja a lesopark Bohnice.

V docházkové vzdálenosti se také nachází veškerá potřebná občanská vybavenost, jako jsou školy, školky, obchody (supermarkety, menší prodejny), restaurace, kavárny a zdravotnická zařízení. Výborné je i dopravní spojení MHD s rychlým přístupem na metro.

Tento byt představuje jedinečnou příležitost vytvořit si domov snů v jedné z nejžádanějších pražských lokalit.

Pro komunikaci uvádějte evidenční číslo zakázky N2512.",2025-06-27,2025-10-15
5668,"Veletržní, Praha 7 - Holešovice",3+1,13990000.0,50.101537,14.430558,115.0,5,,Cihlová,Špatný,Osobní,2.0,4.0,,Yes,,5,222.0,5,42.0,5,171.0,5,97.0,5,250.0,5,140.0,"Byt 3+1/Balkon, 115 m2, který se nachází ve 4. patře cihlového domu v Praze 7 - Holešovice. Byt je převážně v původním, udržovaném stavu. Kuchyňská linka s kombinovaným sporákem, koupelna se sprchovým koutem, WC samostatně, nová špaletová okna, ohřev vody a vytápění zajišťuje plynový kotel, 2x komora v bytě, na podlahách parkety, dlažba a lino. Orientace oken na jih a sever. K bytu náleží zasklený balkon a sklep. Dům je po úpravách - Nový výtah, nová dřevěná okna, nové rozvody elektřiny v mědi, stoupačky v plastu, nové rozvody plynu, nové vchodové dveře, zvonky a schránky. Byt je ihned k dispozici. Výborná dopravní dostupnost - 5 min. na metro C zast. Vltavská. Nemovitost je v OV - možné financovat pomocí hypotečního úvěru.
PENB nebyl zpracován, proto uvádíme hodnotu G.",2025-07-24,2025-11-14
6450,"Werichova, Praha 5 - Hlubočepy",1+1,6550000.0,50.031133,14.36816,44.0,3,8.0,Panelová,Průměrný,Osobní,,2.0,,Yes,,5,214.0,5,542.0,5,102.0,5,66.0,5,121.0,5,136.0,"Nabízíme jedinečnou příležitost ke koupi světlého prakticky řešeného bytu bez nábytku o dispozici 1+1 s celkovou podlahovou plochou 44 m² a lodžií o velikosti 3 m² a komorou, situovaného v druhém patře (třetím nadzemním podlaží) udržovaného bytového domu s výtahem v lokalitě Prahy 5 – Hlubočepy, v klidné ulici Werichova.

Dispozice jednotky zahrnuje vstupní chodbu, která plynule přechází do obytného prostoru s kuchyňským i jídelním koutem a oddělenou ložnici s přímým vstupem na lodžii. Koupelna je vybavená vanou, umyvadlem a přípojkou na pračku. Toaleta je samostatná. Součástí vybavení je kuchyňská linka s vestavěnými spotřebiči – elektrická trouba, varná deska a digestoř. Podlahovou krytinou je keramická dlažba. Byt má vysoké stropy a plastová okna, které zajišťují dostatek denního světla a příjemnou atmosféru. K bytové jednotce přísluší komora na stejném patře.

Lokalita Werichovy ulice v pražských Hlubočepích nabízí klidné rezidenční bydlení v bezprostřední blízkosti přírody a zároveň s výbornou dostupností do centra města. V okolí se nachází veškerá občanská vybavenost – mateřské i základní školy, supermarket, lékárna, restaurace, kavárny i sportovní a zdravotnická zařízení. Výjimečné je také napojení na přírodní park Prokopské a Dalejské údolí, ideální pro procházky, běh nebo cyklistiku. Dopravní spojení zajišťuje tramvajová zastávka Poliklinika Barrandov s přímými spoji ke stanicím metra B – Smíchovské nádraží či Anděl. Lokalita je vhodná jak pro klidné rodinné bydlení, tak i pro investici se stabilním výnosem.",2025-08-08,2025-09-25
6384,"Římská, Praha 2 - Vinohrady",2+kk,10480000.0,50.077286,14.434691,39.0,4,,Cihlová,Průměrný,Osobní,,,,Yes,,5,202.0,5,212.0,5,89.0,5,72.0,5,164.0,5,61.0,"Nabízíme k prodeji světlý a útulný byt o dispozici 2+kk a celkové výměře 39,3 m², situovaný ve 4. patře udržovaného činžovního domu s výtahem v prestižní lokalitě pražských Vinohrad, na adrese Římská 20.

Byt tvoří obývací pokoj s kuchyňským koutem, samostatná ložnice, koupelna se sprchovým koutem a toaletou a předsíň s úložným prostorem. Okna jsou orientována do tichého vnitrobloku, což zajišťuje příjemné bydlení i přes centrální umístění nemovitosti. 

Součástí nabídky je také možnost dokoupení sklepního prostoru – k dispozici jsou dvě varianty: menší sklep o velikosti 4,6 m² nebo větší sklep o rozloze 17,1 m².

Nemovitost se nachází v mimořádně atraktivní lokalitě s vynikající dostupností – jen pár kroků od Náměstí Míru, Vinohradského divadla a dalších kulturních a společenských míst. V okolí najdete množství kaváren, restaurací, obchodů a parků. Spojení MHD je výborné – v pěší vzdálenosti je stanice metra A i několik tramvajových linek.

Byt je v osobním vlastnictví a je vhodný jak k vlastnímu bydlení, tak i jako investiční příležitost pro krátkodobý či dlouhodobý pronájem.",2025-08-07,2025-10-24
11119,"Žerotínova, Praha 3 - Žižkov",3+kk,7950000.0,50.088228,14.465028,66.0,6,7.0,Smíšená,Špatný,Osobní,2.0,,,Yes,,5,493.0,5,543.0,5,201.0,5,208.0,5,524.0,5,342.0,"Atraktivní byt s výhledem do klidného vnitrobloku i do ulice, v udržovaném domě, na zajímavém místě pražského Žižkova, kousek od Vítkova a Parukářky, s velmi dobrým dopravním spojením do centra města.

Byt sestává z pokoje s kuchyňským koutem, 2 ložnic, předsíně, chodby, koupelny s WC a komory. K bytu náleží sklep o velikosti 2,1 m2 v suterénu domu. Dům je průběžně rekonstruován
a modernizován. Tento rok byly vyměněny vchodové dveře do ulice i dvora a byl zaveden čipový systém, loni byla natřena plechová část střechy, tři roky před tím vyměněny rozvody vody. V předchozích letech byly položeny nové střešní tašky, udělána nová zateplená fasáda na dvorní straně domu, vybudován nový výtah, instalována nová špaletová okna s izolačním dvojsklem, nové rozvaděčové skříně s elektroměry na chodbě, nová STA a hromosvod, rozveden optický kabel ke každému bytu, atd.

Žižkov je místo s velmi bohatou občanskou vybaveností. Naleznete zde vše potřebné k pohodlnému životu - školy, školky, zdravotnická zařízení, poštu, knihovnu, supermarkety, sportoviště, hřiště, restaurace a mnoho dalšího. K relaxaci či procházkám lákají rozsáhlé parky na Vítkově či Parukářce, které se nacházejí jen kousek od domu.

Vynikající je dopravní spojení. Nedaleko domu jsou zastávky mnoha autobusových a tramvajových linek MHD. Např. na stanici metra linek B i C Florenc budete autobusem za pouhých 7 minut, na Václavském náměstí přímou tramvajovou linkou za minut 13.

Ceny nemovitostí v dlouhodobém horizontu stále rostou. Investice do bydlení se vyplatí. Hypotéku Vám zdarma pomohou vyřídit naši hypoteční specialisté.

Prohlídky začnou ve středu 5.11. V případě více zájemců může být upřednostněna výhodnější nabídka.",2025-10-31,2025-11-13
10092,"Jánošíkova, Praha - Krč",1+kk,5390000.0,50.023557,14.457772,37.0,2,,Panelová,Velmi dobrý,Osobní,,,,,,5,333.0,5,268.0,5,47.0,5,186.0,5,590.0,5,429.0,"Nabízíme k prodeji světlý byt 1+kk o výměře 37 m² vč. lodžie a komory na patře po celkové rekonstrukci, která byla dokončena 6/2025. Byt prošel kompletní renovací včetně nových rozvodů elektřiny, zděného jádra, nových podlah, štuků a moderní kuchyňské linky. K bytu náleží zasklená lodžie, která nabízí příjemný prostor k odpočinku s výhledem do okolí.

Byt se nachází v klidné a vyhledávané lokalitě Praha 4 ul. Jánošíkova, V blízkosti je kompletní občanská vybavenost, obchody, restaurace, školy, školky, lékaři i sportoviště. Výborné dopravní spojení, autobusová zastávka pár minut od domu, snadný dojezd na metro A.

Tato lokalita je perfektní pro jednotlivce i páry hledající klidné bydlení s rychlým spojením do centra Prahy a s možností aktivního odpočinku v okolí.

Byt je ihned k dispozici.",2025-10-08,2025-11-14
1636,"Vavřenova, Praha 4 - Braník",3+1,8530000.0,50.023894,14.426786,72.0,9,14.0,Panelová,Špatný,Osobní,,,,,,5,400.0,5,460.0,5,140.0,5,164.0,5,56.0,5,105.0,"Exkluzivně Vám nabízíme velmi hezký byt o dispozici 3+1 77m2  s lodžií v 9. NZP ze 14. NZP s krásným výhledem, který Vám už nikdo nevezme! Bytová jednotka je umístěná v pěkném panelovém domě, který má dva výtahy a hezké udržované společné prostory. Byt  je ve velmi dobém stavu a před několika lety prošel kompletní rekonstrukcí. Samostatná kuchyň je  vybavena hezkou udržovanou kuchyňskou linkou, která má k dispozici vestavné spotřebiče tj. velkou samostatnou lednici, mrazák, el, varnou desku, vestavnou troubu i mikrovlnku. V kuchyni je dostatek místa  pro stůl u okna a hezké posezení s rodinou.  V celém bytě jsou vyměněny zárubně a interiérové dveře, podlahy, okna jsou plastová - opatřeny žaluziemi. Rozvod elektřiny je v mědi.  Obývací pokoj je prostorný navazuje na kuchyň a  též jako všechny místnosti v bytě je orientován do krásného výhledu, který Vás neomrzí, uvidíte až na Milešovku. Samostatné ložnice jsou praktické s dostatkem místa  pro úložný prostor. Na jednu ložnici navazuje balkon, druhá ložnice je orientovaná na severní stranu.  Chodba je vybavená vestavnými skříněmi a ještě prostornou šatnou nebo komorou. Koupelna je vybavená zděným prostorným sprchovým koutem a toaleta je oddělená, samostatná. Součástí převodu bytové jednotky je i sklepní kóje, která je v suterénu domu . Co je také velmi praktické, že dům má dva vchody a jeden z nich je bezbariérový. Ze společných prostor máte k dispozici kočárkárnu/kolárnu.  Režie bytové jednotky vč. FO  a všech nákladů vyjma vlastní spotřeby  elektřiny je 6.100,- Kč . V těsné blízkosti domu je veškerá občanská vybavenost, 1 min. Billa, 5 min OC  Plaza, kompletní MHD, školy, školky, za domem krásné hřiště třeba pro Vaše děti. A co je velmi příjemné, že i parkování v těsné blízkosti domu je dobré. Když to tak hezky shrneme, jedná se o hezké příjemné bydlení, třeba pro  Vaší rodinu. Pokud Vás tedy nabídka zaujala, neváhejte si domluvit  prohlídku. S financováním Vám rádi pomůžeme. Budeme se těšit na Vaši návštěvu. ",2025-06-27,2025-07-09
5585,"Polabská, Praha 9 - Miškovice",3+1,7500000.0,50.156978,14.542819,68.0,2,3.0,Panelová,Velmi dobrý,Osobní,,,,No,,5,1117.0,5,1634.0,5,1117.0,5,117.0,5,90.0,5,296.0,"Nabízíme prodej hezkého bytu 3+1, o celkové výměře 71 m², v předposledním 2. nadzemním podlaží na okraji sídliště v Praze 9 - Čakovice. Po vstupu do bytu se ocitnete na chodbě s předsíňovou stěnou, kde je za průchodem po levé straně v malém výklenku aktuálně umístěný pracovní stolek na PC. Naproti němu je velká úložná skříň. Z chodby se pak dostanete do dalších obytných místností, které tento byt nabízí. Jednou z nich je prostorný obývací pokoj vybavený pohodlnou rohovou sedačkou a konferenčním stolkem. Kuchyňská linka se všemi potřebnými spotřebiči (lednice, trouba, digestoř, myčka) je umístěna v samostatné místnosti s oknem, které do prostoru přivádí nejenom čerstvý vzduch, ale i více denního světla. Příjemným benefitem je také balkón s výhledem na dětské hřiště, na který se dostanete z ložnice s manželskou postelí. Druhý pokoj je vybavený prosklenou skříňkou a vestavěnou šatní skříní se zrcadlem. Koupelna v elegantní černobílé kombinaci disponuje vanou se sprchovou zástěnou. Toaleta je samostatná. Dostatek úložného prostoru Vám poskytne sklepní kóje, která je součástí prodeje.

V Čakovicích a blízkém okolí je veškerá občanská vybavenost a lokalita nabízí také dobrou dopravní dostupnost. Kousek od domu se nachází autobusová zastávka, ze které se během 15 minut dostanete ke stanici metra C - Letňany. V Čakovicích naleznete dostatek možností sportovního i kulturního vyžití. Nachází se zde například zámek Čakovice s přilehlým parkem, který vybízí k procházkám.

Nemovitost byla dlouhodobě nspravována a pronajímána agenturou Dokonalý nájemník s garancí nájemného a komplexních služeb pro pronajímatele a je tak i skvělou investiční příležitostí. Ve správě je možné pokračovat, ale určitě to není podmínkou.  

Zprostředkovatelem prodeje je realitní kancelář Flatino s. r. o.",2025-07-23,2025-11-14
